Product ID,Product Name,total_sales,total_profit,total_quantity,profit_margin
OFF-BI-10002414,GBC ProClick Spines for 32-Hole Punch,565.409,-13.2818,12,-0.023490605915363925
OFF-BI-10002429,"Premier Elliptical Ring Binder, Black",471.08,-230.1264,28,-0.4885081090260677
OFF-BI-10002498,Clear Mylar Reinforcing Strips,814.612,68.5923,21,0.08420241783818554
OFF-BI-10002609,Avery Hidden Tab Dividers for Binding Systems,539.92,-5.7812,11,-0.010707512224033192
OFF-BI-10002824,Recycled Easel Ring Binders,508.1,39.538000000000004,27,0.07781539067112773
OFF-BI-10002827,Avery Durable Poly Binders,503.678,-19.907999999999998,30,-0.03952525224448953
OFF-BI-10002854,"Performers Binder/Pad Holder, Black",445.846,-50.45400000000001,20,-0.11316463532251048
OFF-BI-10002949,Prestige Round Ring Binders,599.76,15.868800000000002,13,0.026458583433373352
OFF-BI-10003007,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",653.872,20.165599999999984,22,0.030840286783957692
OFF-BI-10003274,"Avery Durable Slant Ring Binders, No Labels",700.212,16.0394,29,0.02290649117695784
OFF-BI-10003291,Wilson Jones Leather-Like Binders with DublLock Round Rings,3624.315,15.015600000000003,26,0.004143017370178918
OFF-BI-10003429,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",621.98,-17.6607,29,-0.028394321360815458
OFF-BI-10003460,Acco 3-Hole Punch,543.344,32.2368,22,0.05933036897435142
OFF-BI-10003476,Avery Metallic Poly Binders,710.443,34.953,25,0.049198880135352174
OFF-BI-10003527,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,9756.524000000001,-508.3960000000002,16,-0.05210831234566738
OFF-BI-10003638,GBC Durable Plastic Covers,551.525,34.443,18,0.062450478219482346
OFF-BI-10003669,3M Organizer Strips,614.72,10.367999999999999,19,0.01686621551275377
OFF-BI-10003684,Wilson Jones Legal Size Ring Binders,1098.7359999999999,-90.15899999999999,21,-0.08205701824642135
OFF-BI-10003707,Aluminum Screw Posts,562.444,-9.155999999999999,20,-0.016278953993642032
OFF-BI-10003708,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",527.48,24.2125,13,0.045902214301964055
OFF-BI-10003910,DXL Angle-View Binders with Locking Rings by Samsill,617.429,47.4165,25,0.07679668431511963
OFF-BI-10003982,Wilson Jones Century Plastic Molded Ring Binders,610.473,-20.770000000000003,30,-0.0340227987150947
OFF-BI-10003984,Lock-Up Easel 'Spel-Binder',665.948,-1.7118000000000002,22,-0.0025704709677031846
OFF-BI-10004001,GBC Recycled VeloBinder Covers,440.11199999999997,-11.927999999999994,25,-0.027102192169265994
OFF-BI-10004002,Wilson Jones International Size A4 Ring Binders,522.13,-3.805999999999994,16,-0.007289372378526409
OFF-BI-10004022,Acco Suede Grain Vinyl Round Ring Binder,470.52599999999995,1.0008,21,0.002126981293276036
OFF-BI-10004040,Wilson Jones Impact Binders,656.016,2.5382000000000016,21,0.003869112948464674
OFF-BI-10004182,Economy Binders,1232.624,8.5904,17,0.006969197419488831
OFF-BI-10004209,"Fellowes Twister Kit, Gray/Clear, 3/pkg",870.952,-8.442000000000004,27,-0.00969284185580836
OFF-BI-10004224,Catalog Binders with Expanding Posts,483.4,-255.66400000000002,16,-0.5288870500620605
OFF-BI-10004236,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",501.36400000000003,49.912,35,0.09955242099552421
OFF-BI-10004330,"GBC Velobind Prepunched Cover Sets, Regency Series",700.72,9.245000000000005,25,0.013193572325607953
OFF-BI-10004364,Storex Dura Pro Binders,598.1899999999999,-11.286000000000001,28,-0.01886691519416908
OFF-BI-10004492,Tuf-Vin Binders,539.796,11.684599999999998,11,0.021646325648948857
OFF-BI-10004584,GBC ProClick 150 Presentation Binding System,3295.996,-461.3308,22,-0.13996703879494998
OFF-BI-10004632,GBC Binding covers,548.52,29.784999999999997,6,0.05430066360387953
OFF-BI-10004632,Ibico Hi-Tech Manual Binding System,3683.385,-350.73850000000004,23,-0.09522178648172809
OFF-BI-10004656,Peel & Stick Add-On Corner Pockets,539.4399999999999,4.8384,13,0.008969301497849623
OFF-BI-10004995,GBC DocuBind P400 Electric Binding System,12577.108,762.1543999999994,16,0.060598541413495015
OFF-EN-10000461,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",725.148,38.1938,11,0.052670351431707736
OFF-EN-10001219,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",593.768,53.632799999999996,18,0.09032618800608991
OFF-EN-10002621,Staple envelope,496.60400000000004,7.824,2,0.015755008014434035
OFF-EN-10004030,Convenience Packs of Business Envelopes,673.476,16.29,10,0.024187944336546512
OFF-EN-10004846,Letter or Legal Size Expandable Poly String Tie Envelopes,1071.94,10.374,10,0.009677780472787657
OFF-FA-10000611,Binder Clips by OIC,1352.72,9.176,15,0.006783369803063457
OFF-FA-10001332,"Acco Banker's Clasps, 5 3/4""-Long",527.4639999999999,10.2528,8,0.01943791424628032
OFF-FA-10002701,Alliance Rubber Bands,619.4,0.336,5,0.0005424604455925089
OFF-FA-10002975,Staples,444.77200000000005,22.9068,21,0.051502342773376016
OFF-FA-10002988,Ideal Clamps,669.6320000000001,19.9794,26,0.029836387747300006
OFF-FA-10003059,Assorted Color Push Pins,526.136,2.8598000000000003,6,0.005435476758860828
OFF-FA-10003472,Bagged Rubber Bands,3492.6140000000005,-0.8064,14,-0.00023088723804004675
OFF-FA-10004968,Rubber Band Ball,852.164,-0.8228,9,-0.000965541844058186
OFF-LA-10000134,Avery 511,435.592,23.1616,19,0.053172693713383165
OFF-LA-10001297,Avery 473,1480.4,119.232,24,0.08054039448797622
OFF-LA-10001613,Avery File Folder Labels,617.456,32.8608,29,0.053219662615635766
OFF-LA-10004559,Avery 49,676.9359999999999,30.1536,23,0.04454424051904464
OFF-PA-10000232,Xerox 1975,539.9839999999999,30.3264,12,0.05616166404930517
OFF-PA-10000289,Xerox 213,869.728,25.4016,9,0.029206372567055446
OFF-PA-10001639,Xerox 203,514.904,41.9904,16,0.08154995882727654
OFF-PA-10001745,"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page",588.4159999999999,44.985600000000005,17,0.07645203393517513
OFF-PA-10001800,Xerox 220,606.424,35.510400000000004,16,0.058557049193303706
OFF-PA-10001838,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",613.2,43.218,15,0.07047945205479451
OFF-PA-10001972,Xerox 214,778.528,49.7664,21,0.06392371244194171
OFF-PA-10001994,"Ink Jet Note and Greeting Cards, 8-1/2"" x 5-1/2"" Card Size",1314.392,48.5568,6,0.03694240378821539
OFF-PA-10002005,Xerox 225,816.192,58.0608,22,0.071136203246295
OFF-PA-10002036,Xerox 1930,437.27200000000005,43.4808,19,0.09943650633930368
OFF-PA-10002137,"Southworth 100% Résumé Paper, 24lb.",1166.46,24.506999999999998,7,0.021009721722133633
OFF-PA-10002245,Xerox 1895,624.7,40.365,15,0.06461501520729951
OFF-PA-10002254,Xerox 1883,1460.456,124.5136,12,0.08525665956386225
OFF-PA-10002377,Xerox 1916,2432.52,146.82,10,0.06035716047555621
OFF-PA-10002464,HP Office Recycled Paper (20Lb. and 87 Bright),2100.4519999999998,36.1828,14,0.017226197028068248
OFF-PA-10002479,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),726.552,45.144,27,0.0621345753641859
OFF-PA-10002615,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",922.082,39.0726,21,0.04237432245722181
OFF-PA-10002787,Xerox 227,653.792,39.1392,18,0.05986491116440703
OFF-PA-10003172,Xerox 1996,1216.336,69.4656,24,0.057110535246839685
OFF-PA-10003848,Xerox 1997,553.752,48.7296,19,0.08799895982316994
OFF-PA-10004041,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",462.72,33.67,15,0.07276538727524205
OFF-PA-10004156,Xerox 188,543.06,50.0094,9,0.09208816705336428
OFF-PA-10004285,Xerox 1959,514.2,44.6224,16,0.08678024115130299
OFF-PA-10004519,Spiral Phone Message Books with Labels by Adams,432.632,14.783999999999999,10,0.034172229516078324
OFF-PA-10004569,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",555.05,17.8835,5,0.032219619854067204
OFF-PA-10004675,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",464.06,40.766999999999996,17,0.08784855406628453
OFF-ST-10000025,Fellowes Stor/Drawer Steel Plus Storage Drawers,2218.46,125.9676,22,0.05678155116612425
OFF-ST-10000046,Fellowes Super Stor/Drawer Files,635.58,58.158,4,0.09150382327952421
OFF-ST-10000060,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,2434.3360000000002,98.7696,36,0.04057352805857531
OFF-ST-10000344,"Neat Ideas Personal Hanging Folder Files, Black",687.4259999999999,55.6002,19,0.08088172399647381
OFF-ST-10000464,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",2478.176,63.9584,8,0.025808659271980682
OFF-ST-10000563,Fellowes Bankers Box Stor/Drawer Steel Plus,1315.3519999999999,-3.198000000000002,25,-0.00243128835475219
OFF-ST-10000615,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",807.86,63.56,25,0.07867699848983735
OFF-ST-10000642,"Tennsco Lockers, Gray",430.93600000000004,-15.735,15,-0.03651354261421649
OFF-ST-10000676,Fellowes Econo/Stor Drawers,581.58,-56.2194,7,-0.09666666666666666
OFF-ST-10000689,"Fellowes Strictly Business Drawer File, Letter/Legal Size",3211.38,236.628,24,0.07368421052631578
OFF-ST-10000736,Carina Double Wide Media Storage Towers in Natural & Black,1555.524,-48.588,15,-0.031235776497180373
OFF-ST-10000918,Crate-A-Files,812.98,28.122,13,0.03459125685748727
OFF-ST-10000991,Space Solutions HD Industrial Steel Shelving.,1184.7,34.491,10,0.029113699670802733
OFF-ST-10001031,Adjustable Personal File Tote,968.0799999999999,46.5608,11,0.048096025121890755
OFF-ST-10001097,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,1862.2399999999998,0.0,12,0.0
OFF-ST-10001128,"Carina Mini System Audio Rack, Model AR050B",1171.8,33.294000000000004,10,0.028412698412698417
OFF-ST-10001228,Personal File Boxes with Fold-Down Carry Handle,553.872,25.707,9,0.04641325071496664
OFF-ST-10001325,Sterilite Officeware Hinged File Box,1265.4,69.5872,32,0.05499225541330804
OFF-ST-10001370,Sensible Storage WireTech Storage Systems,2041.264,-53.23499999999999,29,-0.026079429216407088
OFF-ST-10001418,Carina Media Storage Towers in Natural & Black,885.348,-128.058,15,-0.1446414291329511
OFF-ST-10001469,Fellowes Bankers Box Recycled Super Stor/Drawer,453.432,-3.2388000000000012,9,-0.007142857142857145
OFF-ST-10001511,Space Solutions Commercial Steel Shelving,1021.1,45.255,14,0.04431985114092645
OFF-ST-10001522,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",1841.452,-51.5144,16,-0.027974880691975682
OFF-ST-10001809,Fellowes Officeware Wire Shelving,2223.09,-46.7116,24,-0.021012014808217388
OFF-ST-10001932,Fellowes Staxonsteel Drawer Files,3734.23,347.70599999999996,20,0.09311317192567141
OFF-ST-10001963,Tennsco Regal Shelving Units,1090.664,-27.380699999999997,11,-0.025104615170208237
OFF-ST-10002011,Smead Adjustable Mobile File Trolley with Lockable Top,1006.056,88.0299,3,0.0875
OFF-ST-10002214,X-Rack File for Hanging Folders,609.1220000000001,53.9662,23,0.08859670148180494
OFF-ST-10002276,Safco Steel Mobile File Cart,869.832,79.19200000000001,7,0.09104286804808286
OFF-ST-10002289,"Safco Wire Cube Shelving System, For Use as 4 or 5 14"" Cubes, Black",639.46,11.123000000000001,7,0.017394363994620462
OFF-ST-10002301,Tennsco Commercial Shelving,717.964,-45.3582,17,-0.06317614810770456
OFF-ST-10002344,"Carina 42""Hx23 3/4""W Media Storage Unit",827.408,-95.5564,11,-0.11548885193278285
OFF-ST-10002352,Iris Project Case,571.428,36.229200000000006,19,0.06340116340116342
OFF-ST-10002485,Rogers Deluxe File Chest,609.848,-26.5958,19,-0.043610539019558976
OFF-ST-10002554,Tennsco Industrial Shelving,1251.048,-92.929,15,-0.07428092287426222
OFF-ST-10002574,"SAFCO Commercial Wire Shelving, Black",1940.704,-331.536,16,-0.17083285240819826
OFF-ST-10002743,SAFCO Boltless Steel Shelving,3526.656,-257.9628,33,-0.07314657284407666
OFF-ST-10002756,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",3060.634,-51.4178,22,-0.016799721887687323
OFF-ST-10002790,Safco Industrial Shelving,987.96,-79.01950000000001,11,-0.07998248916960202
OFF-ST-10003470,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",2235.84,111.792,8,0.049999999999999996
OFF-ST-10003656,Safco Industrial Wire Shelving,695.336,-130.5464,8,-0.18774578045721782
OFF-ST-10003716,Tennsco Double-Tier Lockers,7287.64,544.5484,34,0.07472218715523818
OFF-ST-10004123,Safco Industrial Wire Shelving System,1705.916,-72.784,15,-0.04266564121562844
OFF-ST-10004180,Safco Commercial Shelving,446.154,-16.7436,6,-0.03752874567974287
OFF-ST-10004337,"SAFCO Commercial Wire Shelving, 72h",526.664,-24.496,9,-0.046511627906976744
OFF-ST-10004459,Tennsco Single-Tier Lockers,5719.692,-168.90299999999996,15,-0.029530086585081848
OFF-ST-10004507,Advantus Rolling Storage Box,627.25,56.938,16,0.09077401355121563
OFF-ST-10004804,"Belkin 19"" Vented Equipment Shelf, Black",933.864,-52.5096,18,-0.056228315900388064
OFF-ST-10004950,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",497.364,21.714,20,0.04365816585036311
OFF-SU-10000151,High Speed Automatic Electric Letter Opener,8842.662,-589.5108,6,-0.06666666666666667
OFF-SU-10000157,Compact Automatic Electric Letter Opener,1839.926,-11.931000000000001,15,-0.0064844999201054835
OFF-SU-10000646,Premier Automatic Letter Opener,2411.626,-442.2808,12,-0.18339526941573858
OFF-SU-10000946,Staple remover,660.216,34.2342,21,0.05185302991748155
OFF-SU-10001664,Acme Office Executive Series Stainless Steel Trimmers,510.27,18.1684,12,0.03560546377408039
OFF-SU-10002557,Fiskars Spring-Action Scissors,1281.124,11.7432,4,0.00916632582013919
OFF-SU-10002881,Martin Yale Chadless Opener Electric Letter Opener,12268.902,-1232.5588,16,-0.10046202993552317
OFF-SU-10003505,Premier Electric Letter Opener,2149.6079999999997,-7.105427357601002e-15,24,-3.3054526023354038e-18
TEC-AC-10000580,Logitech G13 Programmable Gameboard with LCD Display,1122.8700000000001,43.194599999999994,14,0.03846803280878462
TEC-AC-10000927,Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand,535.846,29.990000000000002,16,0.05596757277277427
TEC-AC-10000991,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,632.6759999999999,57.3278,13,0.09061162427530048
TEC-AC-10001142,First Data FD10 PIN Pad,1087.4,7.900000000000006,15,0.007265035865366935
TEC-AC-10001314,Case Logic 2.4GHz Wireless Keyboard,627.8779999999999,-33.9932,14,-0.05413981697081281
TEC-AC-10001767,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,637.852,22.394399999999997,16,0.03510908486608178
TEC-AC-10001998,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,904.906,55.972,10,0.0618539384201232
TEC-AC-10002076,Microsoft Natural Keyboard Elite,973.904,-2.994,1,-0.0030742249749461962
TEC-AC-10002167,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,651.0,21.0,20,0.03225806451612903
TEC-AC-10002305,KeyTronic E03601U1 - Keyboard - Beige,445.0,42.120000000000005,13,0.09465168539325844
TEC-AC-10002323,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,719.46,18.785,25,0.026109860172907458
TEC-AC-10002331,"Maxell 74 Minute CDR, 10/Pack",1791.292,67.5798,23,0.03772684743749205
TEC-AC-10002402,Razer Kraken PRO Over Ear PC and Music Headset,3065.8799999999997,231.971,13,0.0756621263715475
TEC-AC-10002637,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),1223.932,-129.59279999999998,8,-0.10588235294117646
TEC-AC-10002942,WD My Passport Ultra 1TB Portable External Hard Drive,798.4,-24.84,12,-0.031112224448897795
TEC-AC-10003038,Kingston Digital DataTraveler 16GB USB 2.0,807.67,48.687999999999995,36,0.060282045885076824
TEC-AC-10003280,Belkin F8E887 USB Wired Ergonomic Keyboard,430.892,39.5868,12,0.0918717451240682
TEC-AC-10003441,Kingston Digital DataTraveler 32GB USB 2.0,680.25,-0.6780000000000004,16,-0.0009966923925027568
TEC-AC-10003614,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",550.9,30.4817,11,0.055330731530223276
TEC-AC-10004510,Logitech Desktop MK120 Mouse and keyboard Combo,1465.416,37.628,37,0.0256773503223658
TEC-AC-10004568,Maxell LTO Ultrium - 800 GB,537.2819999999999,35.5473,13,0.06616134543870818
TEC-AC-10004855,V7 USB Numeric Keypad,534.8679999999999,-58.7832,16,-0.10990225625761872
TEC-MA-10000112,Panasonic KX MB2061 Multifunction Printer,2396.4,179.73,10,0.075
TEC-MA-10000418,Cubify CubeX 3D Printer Double Head Print,9323.969000000001,-6239.9792,7,-0.6692406634985594
TEC-MA-10000822,Lexmark MX611dhe Monochrome Laser Printer,5676.967000000001,-2719.984,7,-0.4791262658387832
TEC-MA-10001148,Okidata MB491 Multifunction Printer,2892.2999999999997,-434.13,9,-0.15009853749611038
TEC-MA-10001148,Swingline SM12-08 MicroCut Jam Free Shredder,645.985,-479.988,5,-0.7430327329581956
TEC-MA-10001695,Zebra GK420t Direct Thermal/Thermal Transfer Printer,703.71,-938.28,6,-1.3333333333333333
TEC-MA-10001856,Okidata C610n Printer,665.0,-272.58,2,-0.40989473684210526
TEC-MA-10001972,Okidata C331dn Printer,2233.6,167.52,8,0.07500000000000001
TEC-MA-10002073,"3D Systems Cube Printer, 2nd Generation, White",1053.992,103.9992,1,0.09867171667337134
TEC-MA-10002109,"HP Officejet Pro 8600 e-All-In-One Printer, Copier, Scanner, Fax",482.97,47.9968,4,0.09937842930202703
TEC-MA-10002178,Cisco CP-7937G Unified IP Conference Station Phone,1404.4,-55.656,4,-0.03962973511819994
TEC-MA-10002210,Epson TM-T88V Direct Thermal Printer - Monochrome - Desktop,692.995,-935.9595,7,-1.35060065368437
TEC-MA-10002930,Ricoh - Ink Collector Unit for GX3000 Series Printers,479.745,14.262999999999998,12,0.029730377596431434
TEC-MA-10002937,"Canon Color ImageCLASS MF8580Cdw Wireless Laser All-In-One Printer, Copier, Scanner",1007.979,43.1991,3,0.04285714285714286
TEC-MA-10003230,Okidata C610n Printer,1362.9,-19.47,3,-0.014285714285714284
TEC-MA-10003356,Panasonic KX MC6040 Color Laser Multifunction Printer,1619.82,-22.497500000000002,5,-0.013888888888888892
TEC-MA-10003674,Hewlett-Packard Deskjet 5550 Printer,607.132,49.761,3,0.08196075976888058
TEC-MA-10004125,Cubify CubeX 3D Printer Triple Head Print,3009.98,-3839.9904,4,-1.2757527956996393
TEC-MA-10004679,StarTech.com 10/100 VDSL2 Ethernet Extender Kit,555.72,53.272,2,0.09586122507737709
TEC-PH-10000038,Jawbone MINI JAMBOX Wireless Bluetooth Speaker,1175.8400000000001,-219.168,10,-0.186392706490679
TEC-PH-10000141,Clearsounds A400,511.326,-48.8326,11,-0.0955018911614117
TEC-PH-10000347,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,590.74,4.059,6,0.006871043098486644
TEC-PH-10000560,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),4874.862,41.99880000000002,19,0.008615382343130947
TEC-PH-10000576,AT&T 1080 Corded phone,1330.562,20.548499999999997,5,0.015443474261252012
TEC-PH-10000675,Panasonic KX TS3282B Corded phone,1640.5520000000001,29.5164,6,0.01799174911858935
TEC-PH-10000702,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",470.874,46.4535,15,0.09865377999209979
TEC-PH-10000923,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",1227.858,75.2498,18,0.061285425513373695
TEC-PH-10001079,Polycom SoundPoint Pro SE-225 Corded phone,438.56600000000003,-23.798000000000002,5,-0.05426321237852456
TEC-PH-10001254,Jabra BIZ 2300 Duo QD Duo Corded Headset,1465.288,106.6716,14,0.07279906748707421
TEC-PH-10001299,Polycom CX300 Desktop Phone USB VoIP phone,599.96,59.995999999999995,5,0.09999999999999999
TEC-PH-10001300,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",458.26,45.251999999999995,12,0.0987474359533889
TEC-PH-10001363,Apple iPhone 5S,1332.978,56.99900000000001,3,0.042760645712082275
TEC-PH-10001425,Mophie Juice Pack Helium for iPhone,641.928,57.5928,9,0.0897184730997869
TEC-PH-10001433,Cisco Small Business SPA 502G VoIP phone,714.934,36.925200000000004,8,0.05164840390861255
TEC-PH-10001448,Anker Astro 15000mAh USB Portable Charger,719.88,-23.9952,13,-0.03333222203700617
TEC-PH-10001527,Plantronics MX500i Earset,549.21,-3.436,4,-0.006256258990185903
TEC-PH-10001530,Cisco Unified IP Phone 7945G VoIP phone,3819.0879999999997,238.69299999999998,14,0.0625
TEC-PH-10001700,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,1135.86,56.7514,18,0.049963375768140444
TEC-PH-10001817,Wilson Electronics DB Pro Signal Booster,4548.2,-3.579999999999984,17,-0.0007871245767556361
TEC-PH-10001918,Nortel Business Series Terminal T7208 Digital phone,1029.728,100.0728,9,0.09718372230336554
TEC-PH-10001924,iHome FM Clock Radio with Lightning Dock,835.9,17.4975,13,0.02093252781433186
TEC-PH-10002033,Konftel 250 Conference phone - Charcoal black,485.712,34.1784,2,0.070367625259413
TEC-PH-10002085,Clarity 53712,663.1179999999999,52.792,10,0.0796117734701818
TEC-PH-10002185,QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,494.11,26.0625,11,0.05274635202687661
TEC-PH-10002200,Samsung Galaxy Note 2,2557.902,-128.79719999999998,14,-0.0503526718380923
TEC-PH-10002275,Mitel 5320 IP Phone VoIP phone,1223.536,120.9536,8,0.09885577539197865
TEC-PH-10002293,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,517.854,18.3908,19,0.035513484495630035
TEC-PH-10002415,Polycom VoiceStation 500 Conference phone,2693.56,162.2225,11,0.060226057708014674
TEC-PH-10002468,"Plantronics CS 50-USB - headset - Convertible, Monaural",786.544,66.6351,7,0.08471884598954413
TEC-PH-10002483,Motorola Moto X,1648.952,142.79579999999999,6,0.08659791188585234
TEC-PH-10002496,Cisco SPA301,1332.118,77.995,11,0.058549617976785845
TEC-PH-10002549,Polycom SoundPoint IP 450 VoIP phone,3831.1040000000003,194.23960000000002,21,0.050700685755333194
TEC-PH-10002563,Adtran 1202752G1,977.712,83.1534,11,0.08504897147626296
TEC-PH-10002564,OtterBox Defender Series Case - Samsung Galaxy S4,904.8199999999999,77.974,22,0.08617625605092727
TEC-PH-10002645,LG G2,1499.97,-374.9925,5,-0.25
TEC-PH-10002789,LG Exalt,446.57399999999996,-49.9168,4,-0.111777219452991
TEC-PH-10002824,Jabra SPEAK 410 Multidevice Speakerphone,2094.702,10.299500000000009,13,0.0049169285177557516
TEC-PH-10002885,Apple iPhone 5,7734.994000000001,552.3555000000001,15,0.07140994550222018
TEC-PH-10002890,AT&T 17929 Lendline Telephone,877.264,46.144800000000004,17,0.05260081343814405
TEC-PH-10002923,"Logitech B530 USB Headset - headset - Full size, Binaural",430.328,23.3037,9,0.05415334349612389
TEC-PH-10003092,Motorola L804,662.296,-11.497500000000006,15,-0.017360062570210305
TEC-PH-10003437,Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with,1352.836,127.483,21,0.09423389087812566
TEC-PH-10003505,Geemarc AmpliPOWER60,4046.68,132.704,27,0.03279330216374905
TEC-PH-10003555,Motorola HK250 Universal Bluetooth Headset,1238.454,-83.2238,39,-0.06719975065686735
TEC-PH-10003580,Cisco IP Phone 7961G-GE VoIP phone,542.792,-112.6216,4,-0.20748574039411044
TEC-PH-10003811,Jabra Supreme Plus Driver Edition Headset,1739.8600000000001,124.7896,18,0.07172393181060545
TEC-PH-10003931,JBL Micro Wireless Portable Bluetooth Speaker,448.936,23.996,8,0.05345082595291979
TEC-PH-10003963,GE 2-Jack Phone Line Splitter,494.376,-115.3544,4,-0.23333333333333334
TEC-PH-10003988,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",437.0,37.496,23,0.08580320366132724
TEC-PH-10004071,PayAnywhere Card Reader,555.8,17.4825,25,0.03145465994962217
TEC-PH-10004080,Avaya 5410 Digital phone,655.508,-10.878400000000003,13,-0.016595373359287763
TEC-PH-10004093,Panasonic Kx-TS550,477.504,17.016299999999998,13,0.035635931845597095
TEC-PH-10004100,Griffin GC17055 Auxiliary Audio Cable,577.0160000000001,33.1016,23,0.05736686677665783
TEC-PH-10004120,AT&T 1080 Phone,767.144,57.5358,7,0.075
TEC-PH-10004165,Mitel MiVoice 5330e IP Phone,4190.85,54.997999999999976,20,0.013123352064616955
TEC-PH-10004447,Toshiba IPT2010-SD IP Telephone,1740.8799999999999,125.09100000000001,15,0.0718550388309361
TEC-PH-10004522,Dexim XPower Skin Super-Thin Power Case for iPhone 5 - Black,561.544,-23.395999999999997,8,-0.04166369865941048
TEC-PH-10004539,Wireless Extenders zBoost YX545 SOHO Signal Booster,1511.92,132.29299999999998,10,0.08749999999999998
TEC-PH-10004667,Cisco 8x8 Inc. 6753i IP Business Phone System,1179.914,-120.1411,13,-0.10182191244446628
TEC-PH-10004774,Gear Head AU3700S Headset,467.91,3.5073,9,0.0074956722446624345
