City,Order Date,Order ID,Product ID,Region,State
Detroit,15-12-2019,CA-2019-142335,OFF-ST-10000036,Midwest,Michigan
Detroit,17-12-2019,CA-2019-117121,OFF-BI-10000545,Midwest,Michigan
Detroit,20-04-2020,CA-2020-119655,OFF-BI-10001036,Midwest,Michigan
Detroit,20-04-2020,CA-2020-119655,OFF-BI-10001989,Midwest,Michigan
Detroit,20-08-2019,CA-2019-151141,TEC-PH-10004924,Midwest,Michigan
Detroit,22-06-2020,CA-2020-105823,FUR-CH-10000454,Midwest,Michigan
Detroit,22-10-2019,CA-2019-165148,FUR-FU-10000732,Midwest,Michigan
Detroit,22-11-2019,CA-2019-131576,OFF-BI-10002852,Midwest,Michigan
Detroit,22-12-2020,CA-2020-120376,FUR-CH-10002335,Midwest,Michigan
Detroit,22-12-2020,CA-2020-120376,FUR-TA-10004534,Midwest,Michigan
Detroit,22-12-2020,CA-2020-120376,TEC-AC-10000844,Midwest,Michigan
Detroit,22-12-2020,CA-2020-120376,TEC-AC-10001114,Midwest,Michigan
Detroit,23-01-2020,CA-2020-145142,FUR-TA-10001857,Midwest,Michigan
Detroit,26-06-2020,CA-2020-133256,OFF-AR-10003158,Midwest,Michigan
Detroit,26-06-2020,CA-2020-133256,OFF-PA-10001622,Midwest,Michigan
Detroit,26-06-2020,CA-2020-133256,TEC-PH-10002660,Midwest,Michigan
Detroit,26-08-2019,CA-2019-114601,FUR-TA-10004147,Midwest,Michigan
Detroit,26-08-2019,CA-2019-114601,OFF-AR-10002578,Midwest,Michigan
Detroit,26-08-2019,CA-2019-114601,OFF-PA-10000605,Midwest,Michigan
Detroit,26-08-2019,CA-2019-114601,TEC-AC-10003911,Midwest,Michigan
Detroit,26-08-2019,CA-2019-114601,TEC-PH-10002170,Midwest,Michigan
Detroit,26-08-2020,CA-2020-132584,OFF-ST-10000344,Midwest,Michigan
Detroit,27-05-2019,CA-2019-122903,FUR-CH-10002024,Midwest,Michigan
Detroit,27-05-2019,CA-2019-122903,OFF-PA-10000994,Midwest,Michigan
Detroit,27-05-2019,CA-2019-122903,OFF-PA-10001790,Midwest,Michigan
Detroit,30-11-2019,CA-2019-156748,FUR-CH-10000513,Midwest,Michigan
Detroit,30-11-2019,CA-2019-156748,OFF-PA-10000380,Midwest,Michigan
Detroit,30-11-2019,CA-2019-156748,OFF-PA-10002713,Midwest,Michigan
Detroit,30-11-2019,CA-2019-156748,OFF-ST-10001370,Midwest,Michigan
Detroit,31-07-2019,CA-2019-133550,FUR-FU-10002918,Midwest,Michigan
Detroit,31-07-2019,CA-2019-133550,OFF-AP-10001005,Midwest,Michigan
Detroit,31-07-2019,CA-2019-133550,TEC-PH-10001079,Midwest,Michigan
Detroit,31-07-2019,CA-2019-133550,TEC-PH-10004042,Midwest,Michigan
Dover,04-03-2019,CA-2019-158358,TEC-AC-10002567,Northeast,New Hampshire
Dover,08-05-2019,CA-2019-164672,FUR-FU-10001488,South,Delaware
Dover,20-06-2019,CA-2019-169194,TEC-AC-10002167,South,Delaware
Dover,20-06-2019,CA-2019-169194,TEC-PH-10003988,South,Delaware
Draper,07-09-2020,CA-2020-151008,FUR-FU-10002396,West,Utah
Draper,07-09-2020,CA-2020-151008,TEC-PH-10002807,West,Utah
Dublin,01-06-2020,CA-2020-106831,OFF-BI-10003429,Midwest,Ohio
Dublin,01-06-2020,CA-2020-106831,OFF-PA-10000682,Midwest,Ohio
Dublin,01-06-2020,CA-2020-106831,TEC-PH-10001700,Midwest,Ohio
Dublin,08-09-2020,CA-2020-158036,TEC-AC-10002558,Midwest,Ohio
Dublin,13-11-2020,US-2020-140312,TEC-PH-10003442,West,California
Dublin,16-06-2020,CA-2020-111269,OFF-AR-10001427,Midwest,Ohio
Dublin,16-06-2020,CA-2020-111269,TEC-AC-10001606,Midwest,Ohio
Dublin,29-04-2020,US-2020-164056,FUR-TA-10001307,Midwest,Ohio
Durham,20-10-2020,US-2020-115252,OFF-PA-10001667,South,North Carolina
Durham,20-10-2020,US-2020-115252,TEC-PH-10004071,South,North Carolina
Eagan,03-11-2020,CA-2020-121615,OFF-LA-10001771,Midwest,Minnesota
Eagan,03-11-2020,CA-2020-121615,OFF-PA-10000327,Midwest,Minnesota
Eagan,03-11-2020,CA-2020-121615,OFF-ST-10001325,Midwest,Minnesota
Eagan,11-03-2019,CA-2019-118255,OFF-BI-10003291,Midwest,Minnesota
Eagan,11-03-2019,CA-2019-118255,TEC-AC-10000171,Midwest,Minnesota
East Orange,25-12-2020,CA-2020-108756,TEC-AC-10003237,Northeast,New Jersey
East Orange,27-11-2019,CA-2019-117583,OFF-AR-10000658,Northeast,New Jersey
East Orange,27-11-2019,CA-2019-117583,OFF-BI-10004233,Northeast,New Jersey
East Orange,27-11-2019,CA-2019-117583,OFF-PA-10000100,Northeast,New Jersey
East Orange,27-11-2019,CA-2019-117583,OFF-PA-10001246,Northeast,New Jersey
Eau Claire,08-12-2019,CA-2019-160108,FUR-BO-10003450,Midwest,Wisconsin
Eau Claire,08-12-2019,CA-2019-160108,FUR-CH-10002335,Midwest,Wisconsin
Eau Claire,17-12-2020,CA-2020-155362,OFF-ST-10001031,Midwest,Wisconsin
Edinburg,18-08-2019,CA-2019-113551,OFF-BI-10001617,South,Texas
Edinburg,18-08-2019,CA-2019-113551,OFF-PA-10004665,South,Texas
Edinburg,30-11-2020,CA-2020-102267,OFF-FA-10000611,South,Texas
Edmond,20-11-2019,CA-2019-114104,OFF-LA-10002475,South,Oklahoma
Edmond,20-11-2019,CA-2019-114104,TEC-PH-10004536,South,Oklahoma
Edmonds,07-08-2019,CA-2019-148516,TEC-AC-10003610,West,Washington
Edmonds,07-09-2020,US-2020-130687,FUR-FU-10004053,West,Washington
Edmonds,07-09-2020,US-2020-130687,OFF-AR-10004260,West,Washington
Edmonds,07-09-2020,US-2020-130687,TEC-PH-10002033,West,Washington
Edmonds,10-09-2019,CA-2019-165918,OFF-BI-10004364,West,Washington
Edmonds,10-09-2019,CA-2019-165918,OFF-BI-10004826,West,Washington
Edmonds,10-09-2019,CA-2019-165918,OFF-LA-10003720,West,Washington
Edmonds,10-09-2019,CA-2019-165918,OFF-PA-10000100,West,Washington
Edmonds,29-12-2020,CA-2020-130631,FUR-FU-10004093,West,Washington
Edmonds,29-12-2020,CA-2020-130631,OFF-FA-10000089,West,Washington
El Cajon,20-10-2019,CA-2019-139549,FUR-CH-10001802,West,California
El Paso,02-01-2020,CA-2020-147207,FUR-TA-10002958,South,Texas
El Paso,02-01-2020,CA-2020-147207,OFF-AP-10000027,South,Texas
El Paso,02-01-2020,CA-2020-147207,OFF-AR-10001955,South,Texas
El Paso,02-01-2020,CA-2020-147207,OFF-ST-10002615,South,Texas
El Paso,26-11-2019,CA-2019-106915,OFF-AR-10000716,South,Texas
El Paso,30-11-2020,CA-2020-137365,TEC-AC-10001767,South,Texas
Elkhart,23-07-2020,US-2020-169320,OFF-AR-10003602,Midwest,Indiana
Elkhart,23-07-2020,US-2020-169320,TEC-AC-10002550,Midwest,Indiana
Elmhurst,18-04-2019,CA-2019-155551,OFF-PA-10001560,Midwest,Illinois
Elmhurst,18-04-2019,CA-2019-155551,OFF-ST-10003656,Midwest,Illinois
Elyria,16-11-2020,CA-2020-121678,OFF-BI-10002949,Midwest,Ohio
Encinitas,05-05-2019,CA-2019-160500,FUR-TA-10003748,West,California
Encinitas,05-05-2019,CA-2019-160500,OFF-BI-10003784,West,California
Encinitas,18-12-2020,CA-2020-140585,FUR-BO-10002206,West,California
Encinitas,18-12-2020,CA-2020-140585,OFF-BI-10003364,West,California
Encinitas,18-12-2020,CA-2020-140585,TEC-AC-10003610,West,California
Englewood,28-08-2019,US-2019-144211,OFF-PA-10002246,West,Colorado
Englewood,28-08-2019,US-2019-144211,TEC-PH-10002890,West,Colorado
Escondido,16-11-2020,CA-2020-108091,OFF-AR-10000255,West,California
Eugene,04-11-2019,CA-2019-163328,FUR-CH-10000229,West,Oregon
Eugene,04-11-2019,CA-2019-163328,FUR-CH-10003298,West,Oregon
Eugene,04-11-2019,CA-2019-163328,OFF-LA-10003930,West,Oregon
Eugene,04-11-2019,CA-2019-163328,OFF-PA-10000176,West,Oregon
Eugene,04-11-2019,CA-2019-163328,OFF-PA-10004353,West,Oregon
Eugene,04-11-2019,CA-2019-163328,OFF-SU-10002301,West,Oregon
Evanston,20-03-2019,CA-2019-150889,TEC-PH-10000004,Midwest,Illinois
Everett,01-11-2020,CA-2020-104136,OFF-PA-10001033,Northeast,Massachusetts
Everett,01-11-2020,CA-2020-104136,OFF-PA-10004243,Northeast,Massachusetts
Everett,12-05-2020,CA-2020-104577,OFF-PA-10000659,Northeast,Massachusetts
Everett,15-09-2020,CA-2020-121888,FUR-BO-10002545,Northeast,Massachusetts
Everett,15-09-2020,CA-2020-121888,OFF-AR-10003478,Northeast,Massachusetts
Everett,15-09-2020,CA-2020-121888,OFF-BI-10001765,Northeast,Massachusetts
Everett,15-09-2020,CA-2020-121888,TEC-PH-10000439,Northeast,Massachusetts
Everett,17-11-2020,CA-2020-138163,OFF-AR-10001958,Northeast,Massachusetts
Everett,25-12-2020,CA-2020-162880,OFF-BI-10003314,West,Washington
Everett,28-10-2020,CA-2020-160661,OFF-LA-10002475,Northeast,Massachusetts
Fairfield,01-12-2019,CA-2019-157336,FUR-CH-10004997,Northeast,Connecticut
Fairfield,01-12-2019,CA-2019-157336,OFF-BI-10004236,Northeast,Connecticut
Fairfield,01-12-2020,CA-2020-143245,FUR-CH-10000155,Northeast,Connecticut
Fairfield,01-12-2020,CA-2020-143245,OFF-PA-10001972,Northeast,Connecticut
Fairfield,03-08-2020,CA-2020-163566,OFF-LA-10004484,Midwest,Ohio
Fairfield,04-12-2020,CA-2020-160031,OFF-PA-10000241,Midwest,Ohio
Fairfield,06-06-2019,CA-2019-112830,FUR-FU-10004306,Midwest,Ohio
Fairfield,06-06-2019,CA-2019-112830,FUR-FU-10004845,Midwest,Ohio
Fairfield,10-12-2020,CA-2020-152695,OFF-AP-10000026,Northeast,Connecticut
Fairfield,10-12-2020,CA-2020-152695,OFF-EN-10004030,Northeast,Connecticut
Fairfield,12-07-2020,CA-2020-106047,OFF-PA-10000791,Midwest,Ohio
Fairfield,13-03-2020,CA-2020-153843,OFF-AP-10001564,Northeast,Connecticut
Fairfield,13-03-2020,CA-2020-153843,OFF-BI-10002353,Northeast,Connecticut
Fairfield,13-03-2020,CA-2020-153843,OFF-PA-10003673,Northeast,Connecticut
Fairfield,15-01-2019,CA-2019-140746,FUR-TA-10002903,Northeast,Connecticut
Fairfield,15-10-2020,CA-2020-164819,OFF-LA-10001045,Northeast,Connecticut
Fairfield,16-02-2020,CA-2020-120019,OFF-ST-10001932,Northeast,Connecticut
Fairfield,16-02-2020,CA-2020-120019,TEC-PH-10000923,Northeast,Connecticut
Fairfield,23-09-2019,US-2019-129469,FUR-FU-10002298,Midwest,Ohio
Fairfield,23-09-2019,US-2019-129469,OFF-AR-10000315,Midwest,Ohio
Fairfield,25-12-2020,US-2020-147669,FUR-TA-10002645,Midwest,Ohio
Fairfield,25-12-2020,US-2020-147669,OFF-BI-10000632,Midwest,Ohio
Fairfield,25-12-2020,US-2020-147669,OFF-FA-10002975,Midwest,Ohio
Fairfield,25-12-2020,US-2020-147669,TEC-AC-10002473,Midwest,Ohio
Fairfield,28-03-2020,US-2020-147886,FUR-FU-10001095,West,California
Fairfield,28-03-2020,US-2020-147886,FUR-FU-10003829,West,California
Fairfield,28-03-2020,US-2020-147886,OFF-PA-10000232,West,California
Fairfield,28-03-2020,US-2020-147886,OFF-PA-10000743,West,California
Fairfield,28-03-2020,US-2020-147886,OFF-PA-10003651,West,California
Fairfield,28-03-2020,US-2020-147886,OFF-ST-10002743,West,California
Fairfield,28-03-2020,US-2020-147886,TEC-MA-10004679,West,California
Fairfield,28-11-2019,CA-2019-105018,OFF-BI-10001890,Northeast,Connecticut
Fairfield,30-12-2020,CA-2020-115427,OFF-BI-10002103,West,California
Fairfield,30-12-2020,CA-2020-115427,OFF-BI-10004632,West,California
Fargo,20-05-2020,CA-2020-111332,OFF-AR-10000657,Midwest,North Dakota
Fargo,20-05-2020,CA-2020-111332,OFF-AR-10001374,Midwest,North Dakota
Fargo,20-05-2020,CA-2020-111332,OFF-AR-10001953,Midwest,North Dakota
Fargo,20-05-2020,CA-2020-111332,OFF-FA-10001843,Midwest,North Dakota
Fargo,20-05-2020,CA-2020-111332,OFF-ST-10003816,Midwest,North Dakota
Fargo,28-12-2020,CA-2020-135111,OFF-AR-10004707,Midwest,North Dakota
Fargo,28-12-2020,CA-2020-135111,OFF-BI-10004040,Midwest,North Dakota
Farmington,03-07-2020,CA-2020-140053,FUR-FU-10003708,West,New Mexico
Farmington,05-11-2020,US-2020-111745,TEC-AC-10003911,West,New Mexico
Fayetteville,03-12-2020,US-2020-149510,OFF-AP-10002350,South,North Carolina
Fayetteville,03-12-2020,US-2020-149510,OFF-BI-10004233,South,North Carolina
Fayetteville,03-12-2020,US-2020-149510,OFF-PA-10001892,South,North Carolina
Fayetteville,06-11-2020,CA-2020-167941,FUR-FU-10004671,South,North Carolina
Fayetteville,06-11-2020,CA-2020-167941,OFF-AP-10002118,South,North Carolina
Fayetteville,06-11-2020,CA-2020-167941,OFF-BI-10002827,South,North Carolina
Fayetteville,06-11-2020,CA-2020-167941,OFF-PA-10001800,South,North Carolina
Fayetteville,06-11-2020,CA-2020-167941,OFF-ST-10000736,South,North Carolina
Fayetteville,09-08-2019,US-2019-113649,OFF-AP-10002518,South,North Carolina
Fayetteville,09-08-2019,US-2019-113649,OFF-PA-10000130,South,North Carolina
Fayetteville,09-08-2019,US-2019-113649,TEC-PH-10002350,South,North Carolina
Fayetteville,14-04-2020,US-2020-126060,FUR-BO-10003433,South,North Carolina
Fayetteville,14-12-2020,CA-2020-147333,TEC-AC-10003038,South,Arkansas
Fayetteville,14-12-2020,CA-2020-147333,TEC-AC-10004469,South,Arkansas
Fayetteville,15-08-2019,CA-2019-154690,FUR-CH-10000988,South,North Carolina
Fayetteville,15-12-2019,CA-2019-100307,OFF-PA-10002552,South,Arkansas
Fayetteville,22-01-2019,US-2019-135923,FUR-BO-10002213,South,North Carolina
Fayetteville,22-01-2019,US-2019-135923,FUR-FU-10002107,South,North Carolina
Fayetteville,22-01-2019,US-2019-135923,OFF-AP-10000692,South,North Carolina
Fayetteville,22-09-2020,CA-2020-161053,OFF-BI-10004318,South,Arkansas
Fayetteville,22-09-2020,CA-2020-161053,TEC-AC-10004633,South,Arkansas
Fayetteville,25-12-2019,CA-2019-148684,FUR-FU-10003553,South,Arkansas
Fayetteville,25-12-2019,CA-2019-148684,OFF-AR-10003811,South,Arkansas
Fayetteville,25-12-2019,CA-2019-148684,OFF-PA-10003302,South,Arkansas
Fayetteville,25-12-2019,CA-2019-148684,TEC-AC-10001838,South,Arkansas
Fayetteville,28-10-2020,CA-2020-139353,FUR-FU-10001876,South,North Carolina
Fayetteville,28-10-2020,CA-2020-139353,OFF-PA-10000300,South,North Carolina
Fayetteville,28-10-2020,CA-2020-139353,OFF-ST-10001522,South,North Carolina
Fayetteville,31-08-2020,US-2020-135062,OFF-PA-10000100,South,North Carolina
Florence,01-04-2020,CA-2020-129028,FUR-FU-10004006,South,South Carolina
Florence,04-06-2020,CA-2020-100426,OFF-PA-10002870,South,Alabama
Florence,09-09-2020,CA-2020-147361,OFF-ST-10001809,South,South Carolina
Florence,09-09-2020,CA-2020-147361,OFF-ST-10002214,South,South Carolina
Florence,16-06-2020,CA-2020-129462,FUR-CH-10000665,South,Kentucky
Florence,16-06-2020,CA-2020-129462,OFF-AP-10003884,South,Kentucky
Florence,16-06-2020,CA-2020-129462,TEC-PH-10001557,South,Kentucky
Florence,16-06-2020,CA-2020-129462,TEC-PH-10002085,South,Kentucky
Florence,16-09-2020,CA-2020-141446,TEC-AC-10002305,South,Kentucky
Florence,23-05-2019,CA-2019-154403,OFF-PA-10001526,South,Alabama
Florence,29-06-2019,CA-2019-140543,OFF-ST-10000563,South,South Carolina
Fort Collins,02-09-2020,CA-2020-102218,OFF-LA-10002475,West,Colorado
Fort Collins,22-08-2019,US-2019-141880,FUR-FU-10001979,West,Colorado
Fort Collins,22-10-2020,CA-2020-130141,FUR-CH-10000749,West,Colorado
Fort Collins,22-10-2020,CA-2020-130141,OFF-BI-10000831,West,Colorado
Fort Collins,23-09-2020,CA-2020-138422,OFF-EN-10004147,West,Colorado
Fort Collins,23-09-2020,US-2020-132059,FUR-BO-10001811,West,Colorado
Fort Collins,23-09-2020,US-2020-132059,TEC-AC-10003280,West,Colorado
Fort Lauderdale,05-09-2020,CA-2020-120705,OFF-ST-10001522,South,Florida
Fort Lauderdale,10-09-2019,CA-2019-112277,TEC-PH-10003505,South,Florida
Fort Lauderdale,10-12-2020,CA-2020-158967,FUR-FU-10001940,South,Florida
Fort Lauderdale,11-11-2020,CA-2020-158561,OFF-AP-10002651,South,Florida
Fort Lauderdale,15-05-2019,CA-2019-141180,OFF-BI-10000301,South,Florida
Fort Lauderdale,21-10-2019,CA-2019-136322,FUR-FU-10002878,South,Florida
Fort Lauderdale,21-10-2019,CA-2019-136322,OFF-BI-10004817,South,Florida
Fort Lauderdale,25-11-2020,CA-2020-124765,FUR-BO-10003965,South,Florida
Fort Lauderdale,27-11-2019,CA-2019-104276,FUR-TA-10001039,South,Florida
Fort Lauderdale,27-11-2019,CA-2019-104276,TEC-PH-10001944,South,Florida
Fort Lauderdale,31-07-2020,CA-2020-125752,TEC-AC-10003590,South,Florida
Fort Worth,06-05-2020,US-2020-133200,FUR-BO-10001601,South,Texas
Fort Worth,06-05-2020,US-2020-133200,OFF-BI-10002827,South,Texas
Fort Worth,06-05-2020,US-2020-133200,OFF-ST-10001932,South,Texas
Fort Worth,07-03-2019,US-2019-137547,TEC-PH-10002365,South,Texas
Fort Worth,09-12-2019,CA-2019-128923,OFF-AR-10000475,South,Texas
Fort Worth,09-12-2019,CA-2019-128923,OFF-PA-10002250,South,Texas
Fort Worth,26-04-2020,CA-2020-160045,FUR-FU-10000010,South,Texas
Fort Worth,26-05-2019,CA-2019-119186,FUR-CH-10001973,South,Texas
Fort Worth,26-05-2019,CA-2019-119186,OFF-PA-10004040,South,Texas
Fort Worth,26-05-2019,CA-2019-119186,OFF-PA-10004621,South,Texas
Fort Worth,26-05-2019,CA-2019-119186,TEC-AC-10000580,South,Texas
Fort Worth,27-04-2020,CA-2020-135692,FUR-BO-10002268,South,Texas
Fort Worth,27-04-2020,CA-2020-135692,OFF-LA-10001158,South,Texas
Frankfort,18-06-2019,US-2019-163461,OFF-PA-10003134,Midwest,Illinois
Franklin,01-01-2020,CA-2020-154466,OFF-BI-10002012,Midwest,Wisconsin
Franklin,01-12-2019,CA-2019-142594,FUR-FU-10002045,Northeast,Massachusetts
Franklin,01-12-2019,CA-2019-142594,FUR-TA-10001095,Northeast,Massachusetts
Franklin,01-12-2019,CA-2019-142594,OFF-AP-10002945,Northeast,Massachusetts
Franklin,01-12-2019,CA-2019-142594,TEC-PH-10000193,Northeast,Massachusetts
Franklin,03-06-2020,CA-2020-126382,FUR-FU-10002960,South,Tennessee
Franklin,05-12-2019,CA-2019-114489,FUR-CH-10000454,Midwest,Wisconsin
Franklin,05-12-2019,CA-2019-114489,OFF-BI-10002735,Midwest,Wisconsin
Franklin,05-12-2019,CA-2019-114489,TEC-PH-10000215,Midwest,Wisconsin
Franklin,05-12-2019,CA-2019-114489,TEC-PH-10001448,Midwest,Wisconsin
Franklin,05-12-2019,CA-2019-143749,FUR-BO-10002853,Northeast,Massachusetts
Franklin,08-01-2019,US-2019-100461,FUR-BO-10002545,Midwest,Wisconsin
Franklin,08-01-2019,US-2019-100461,OFF-BI-10001460,Midwest,Wisconsin
Franklin,09-12-2019,CA-2019-159989,TEC-PH-10000169,South,Tennessee
Franklin,09-12-2019,US-2019-161844,FUR-TA-10001676,South,Tennessee
Franklin,09-12-2019,US-2019-161844,OFF-BI-10003712,South,Tennessee
Franklin,13-05-2020,CA-2020-104318,OFF-AP-10000358,South,Tennessee
Franklin,20-08-2020,CA-2020-137344,OFF-ST-10000344,Northeast,Massachusetts
Franklin,26-08-2019,US-2019-163538,TEC-AC-10002006,Midwest,Wisconsin
Franklin,27-08-2020,CA-2020-133501,OFF-PA-10004888,South,Tennessee
Franklin,27-08-2020,US-2020-134481,FUR-TA-10004915,Northeast,Massachusetts
Freeport,13-10-2020,CA-2020-163160,FUR-FU-10001424,Midwest,Illinois
Freeport,13-10-2020,CA-2020-163160,OFF-BI-10000778,Midwest,Illinois
Freeport,13-10-2020,CA-2020-163160,OFF-PA-10003127,Midwest,Illinois
Fremont,01-06-2020,CA-2020-146493,OFF-BI-10003676,Midwest,Nebraska
Fremont,01-10-2020,CA-2020-117807,OFF-PA-10000994,Midwest,Nebraska
Fremont,05-07-2020,CA-2020-104388,TEC-PH-10002293,Midwest,Nebraska
Fremont,09-12-2019,CA-2019-137330,OFF-AP-10001492,Midwest,Nebraska
Fremont,09-12-2019,CA-2019-137330,OFF-AR-10000246,Midwest,Nebraska
Fremont,20-12-2019,US-2019-157840,OFF-PA-10003673,Midwest,Nebraska
Fremont,21-12-2020,CA-2020-137456,FUR-FU-10001940,Midwest,Nebraska
Fremont,26-12-2020,CA-2020-121741,OFF-ST-10004459,Midwest,Nebraska
Fresno,09-01-2019,CA-2019-108882,TEC-AC-10000420,West,California
Fresno,09-01-2019,CA-2019-108882,TEC-PH-10002726,West,California
Fresno,16-11-2020,CA-2020-100601,OFF-ST-10002486,West,California
Fresno,17-10-2019,CA-2019-163972,FUR-BO-10003894,West,California
Fresno,19-03-2020,CA-2020-124436,FUR-FU-10001185,West,California
Fresno,19-03-2020,CA-2020-124436,FUR-TA-10001095,West,California
Fresno,19-03-2020,CA-2020-124436,OFF-BI-10000343,West,California
Fresno,19-03-2020,CA-2020-124436,OFF-BI-10001553,West,California
Fresno,20-08-2020,US-2020-111241,OFF-BI-10002867,West,California
Fresno,25-03-2020,US-2020-117534,OFF-AP-10002403,West,California
Fresno,25-03-2020,US-2020-117534,OFF-AR-10003087,West,California
Fresno,25-03-2020,US-2020-117534,OFF-BI-10002026,West,California
Fresno,25-03-2020,US-2020-117534,TEC-CO-10000971,West,California
Fresno,25-03-2020,US-2020-117534,TEC-PH-10000141,West,California
Fresno,27-03-2020,CA-2020-124716,OFF-PA-10000740,West,California
Fresno,27-03-2020,CA-2020-124716,OFF-PA-10000859,West,California
Fresno,27-03-2020,CA-2020-124716,OFF-PA-10001144,West,California
Frisco,04-06-2020,CA-2020-149720,FUR-FU-10002501,South,Texas
Gaithersburg,01-01-2019,CA-2019-160304,FUR-BO-10004709,South,Maryland
Gaithersburg,02-01-2019,CA-2019-160304,FUR-BO-10004709,South,Maryland
Gaithersburg,02-01-2019,CA-2019-160304,TEC-PH-10000455,South,Maryland
Garden City,24-11-2020,CA-2020-105543,OFF-ST-10003123,Midwest,Kansas
Garland,04-09-2020,CA-2020-100783,OFF-AR-10000380,South,Texas
Garland,11-11-2020,CA-2020-150959,OFF-BI-10001510,South,Texas
Garland,11-11-2020,CA-2020-150959,OFF-LA-10001045,South,Texas
Gastonia,15-04-2019,US-2019-123750,OFF-BI-10004584,South,North Carolina
Gastonia,15-04-2019,US-2019-123750,OFF-ST-10000617,South,North Carolina
Gastonia,15-04-2019,US-2019-123750,TEC-AC-10004659,South,North Carolina
Georgetown,04-09-2019,CA-2019-131205,FUR-FU-10003347,South,Kentucky
Georgetown,04-09-2019,CA-2019-131205,OFF-AR-10003469,South,Kentucky
Georgetown,04-09-2019,CA-2019-131205,OFF-BI-10000315,South,Kentucky
Georgetown,04-09-2019,CA-2019-131205,OFF-ST-10002583,South,Kentucky
Georgetown,05-12-2019,CA-2019-109722,OFF-ST-10000060,South,Kentucky
Georgetown,05-12-2019,CA-2019-109722,TEC-PH-10000560,South,Kentucky
Georgetown,11-09-2020,CA-2020-127726,OFF-AP-10002578,South,Kentucky
Georgetown,11-09-2020,CA-2020-127726,OFF-FA-10000992,South,Kentucky
Gilbert,20-02-2020,CA-2020-135937,FUR-FU-10002253,West,Arizona
Gilbert,20-02-2020,CA-2020-135937,FUR-TA-10001039,West,Arizona
Gilbert,20-02-2020,CA-2020-135937,OFF-EN-10004846,West,Arizona
Gilbert,20-02-2020,CA-2020-135937,OFF-ST-10000563,West,Arizona
Gilbert,20-02-2020,CA-2020-135937,TEC-AC-10001114,West,Arizona
Gilbert,20-02-2020,CA-2020-135937,TEC-PH-10004447,West,Arizona
Gladstone,26-11-2020,CA-2020-135307,FUR-FU-10001290,Midwest,Missouri
Gladstone,26-11-2020,CA-2020-135307,TEC-AC-10002399,Midwest,Missouri
Glendale,08-03-2019,CA-2019-106306,OFF-BI-10003676,West,Arizona
Glendale,08-06-2020,US-2020-107979,OFF-BI-10000778,West,Arizona
Glendale,08-06-2020,US-2020-107979,OFF-ST-10002485,West,Arizona
Glendale,08-06-2020,US-2020-107979,TEC-AC-10002006,West,Arizona
Glendale,09-09-2020,CA-2020-155929,OFF-PA-10000859,West,Arizona
Glendale,10-03-2019,CA-2019-108959,OFF-ST-10001272,West,Arizona
Glendale,12-11-2020,CA-2020-134915,FUR-CH-10004875,West,Arizona
Glendale,12-11-2020,CA-2020-134915,FUR-FU-10000305,West,Arizona
Glendale,12-11-2020,CA-2020-134915,OFF-PA-10002160,West,Arizona
Glendale,12-11-2020,CA-2020-134915,TEC-AC-10001266,West,Arizona
Glendale,12-11-2020,CA-2020-134915,TEC-PH-10000347,West,Arizona
Glendale,12-11-2020,CA-2020-134915,TEC-PH-10001459,West,Arizona
Glendale,14-04-2019,CA-2019-112669,FUR-CH-10004086,West,Arizona
Glendale,14-04-2019,CA-2019-112669,OFF-ST-10001228,West,Arizona
Glendale,18-07-2019,CA-2019-161676,OFF-SU-10004782,West,Arizona
Glendale,21-10-2020,US-2020-117331,OFF-BI-10003984,West,Arizona
Goldsboro,16-12-2019,CA-2019-130442,OFF-AP-10004859,South,North Carolina
Grand Island,18-09-2020,CA-2020-134439,OFF-PA-10004082,Midwest,Nebraska
Grand Prairie,01-12-2020,CA-2020-113355,FUR-CH-10002602,South,Texas
Grand Prairie,01-12-2020,CA-2020-113355,TEC-PH-10004912,South,Texas
Grand Prairie,03-10-2019,CA-2019-103919,FUR-FU-10001756,South,Texas
Grand Prairie,04-11-2020,CA-2020-105144,OFF-LA-10003923,South,Texas
Grand Prairie,16-07-2019,CA-2019-157000,OFF-PA-10001950,South,Texas
Grand Prairie,16-07-2019,CA-2019-157000,OFF-ST-10001328,South,Texas
Grand Rapids,09-12-2020,CA-2020-102659,OFF-BI-10000088,Midwest,Michigan
Grand Rapids,20-09-2019,CA-2019-126284,OFF-BI-10004828,Midwest,Michigan
Grand Rapids,22-09-2019,US-2019-157728,OFF-PA-10002195,Midwest,Michigan
Grand Rapids,22-09-2019,US-2019-157728,TEC-PH-10001305,Midwest,Michigan
Grand Rapids,23-12-2019,CA-2019-157868,OFF-FA-10000992,Midwest,Michigan
Grand Rapids,29-12-2020,CA-2020-158673,OFF-PA-10000994,Midwest,Michigan
Grapevine,15-04-2019,US-2019-132423,OFF-AR-10001221,South,Texas
Grapevine,15-04-2019,US-2019-132423,OFF-FA-10002988,South,Texas
Great Falls,22-01-2020,CA-2020-127432,OFF-PA-10001667,West,Montana
Great Falls,22-01-2020,CA-2020-127432,OFF-ST-10004459,West,Montana
Great Falls,22-01-2020,CA-2020-127432,OFF-ST-10004507,West,Montana
Great Falls,22-01-2020,CA-2020-127432,TEC-CO-10003236,West,Montana
Greeley,23-04-2020,CA-2020-101700,FUR-FU-10001025,West,Colorado
